"utilization_type","state","ndc","labeler_code","product_code","package_size","year","quarter","suppression_used","product_name","units_reimbursed","number_of_prescriptions","total_amount_reimbursed","medicaid_amount_reimbursed","non_medicaid_amount_reimbursed"
"FFSU","XX","00169368512",169,3685,"12",2019,4,FALSE,"NOVOLOG MI",48611.38,2171,1428121.74,1409604.29,18517.45
"MCOU","XX","00169368512",169,3685,"12",2019,4,FALSE,"NOVOLOG MI",183112.65,8710,5445504.75,5428861.52,16643.23
"FFSU","XX","00169369619",169,3696,"19",2019,4,FALSE,"NOVOLOG MI",135280.25,6029,4896745.95,4801132.1,95613.85
"MCOU","XX","00169369619",169,3696,"19",2019,4,FALSE,"NOVOLOG MI",384578.5,19306,14177375.56,14025373.85,152001.71
"FFSU","XX","00169633910",169,6339,"10",2019,4,FALSE,"NOVOLOG FL",1138964.35,67713,41103028.11,40071242.74,1031785.37
"MCOU","XX","00169633910",169,6339,"10",2019,4,FALSE,"NOVOLOG FL",1630029.55,106241,60064330.91,58675391.21,1388939.7
"FFSU","XX","00169706515",169,7065,"15",2019,4,FALSE,"GLUCAGEN",2020,1671,558034.65,542762.66,15271.99
"MCOU","XX","00169706515",169,7065,"15",2019,4,FALSE,"GLUCAGEN",2447,1981,695286.78,685060.64,10226.14
"FFSU","XX","00169750111",169,7501,"11",2019,4,FALSE,"NOVOLOG 10",691237.17,30014,18870344.38,17412997.87,1457346.51
"MCOU","XX","00169750111",169,7501,"11",2019,4,FALSE,"NOVOLOG 10",1061676.39,50684,29974423.87,28104099.46,1870324.41
"FFSU","XX","00597005345",597,53,"45",2019,4,FALSE,"GlucaGen 1",116.9,101,28217.69,24752.78,3464.91
"MCOU","XX","00597005345",597,53,"45",2019,4,FALSE,"GlucaGen 1",393,340,66872.53,59914.05,6958.48
"FFSU","XX","00597026010",597,260,"10",2019,4,FALSE,"GlucaGen D",461.002,406,79741.99,64474.41,15267.58
"MCOU","XX","00597026010",597,260,"10",2019,4,FALSE,"GlucaGen D",1225.5,1075,234349.55,212767.72,21581.83
"FFSU","XX","63323059303",63323,593,"3",2019,4,FALSE,"Glucagon f",96,87,20206.64,15516.97,4689.67
"MCOU","XX","63323059303",63323,593,"3",2019,4,FALSE,"Glucagon f",195,175,27631.07,23600.99,4030.08
"FFSU","XX","63323059403",63323,594,"3",2019,4,FALSE,"Glucagon 1",50,47,7278.73,7278.73,0
"MCOU","XX","63323059403",63323,594,"3",2019,4,FALSE,"Glucagon 1",188,149,32701.93,25423.13,7278.8
"FFSU","XX","63323059606",63323,596,"6",2019,4,FALSE,"",17,17,2771.24,2771.24,0
"MCOU","XX","63323059606",63323,596,"6",2019,4,FALSE,"",57,58,11254.58,10231.22,1023.36
"FFSU","XX","63323059613",63323,596,"13",2019,4,FALSE,"Glucagon f",13,12,2517.49,2027.88,489.61
"MCOU","XX","63323059613",63323,596,"13",2019,4,FALSE,"Glucagon f",60,57,6993.14,6351.45,641.69
"FFSU","XX","63323059616",63323,596,"16",2019,4,FALSE,"Glucagon f",14,12,2798.6,2798.6,0
"MCOU","XX","63323059616",63323,596,"16",2019,4,FALSE,"Glucagon f",32,29,4116.67,4116.67,0
"FFSU","XX","72065013111",72065,131,"11",2019,4,FALSE,"Gvoke PFS",5.8,15,8271.79,8268.79,3
"MCOU","XX","72065013112",72065,131,"12",2019,4,FALSE,"Gvoke PFS",6.6,16,10193.35,10193.35,0
"FFSU","XX","00002614511",2,6145,"11",2019,3,FALSE,"BAQSIMI",316,174,91658.05,87694.46,3963.59
"MCOU","XX","00002614511",2,6145,"11",2019,3,FALSE,"BAQSIMI",326,209,83238.35,76817.83,6420.52
"FFSU","XX","00002614527",2,6145,"27",2019,3,FALSE,"BAQSIMI",417,192,116970.99,115380.6,1590.39
"MCOU","XX","00002614527",2,6145,"27",2019,3,FALSE,"BAQSIMI",560,280,150730.05,132217.39,18512.66
"FFSU","XX","00002751001",2,7510,"1",2019,3,FALSE,"HUMALOG",1125399.39,56553,29401972.57,28118168.96,1283803.61
"MCOU","XX","00002751001",2,7510,"1",2019,3,FALSE,"HUMALOG",1429822.762,74574,36197935.55,34685877.88,1512057.67
"FFSU","XX","00002751017",2,7510,"17",2019,3,FALSE,"HUMALOG",30709.772,9810,841999.97,830895.44,11104.53
"MCOU","XX","00002751017",2,7510,"17",2019,3,FALSE,"HUMALOG",31634.19,11930,2640158.48,2571602.39,68556.09
"FFSU","XX","00002751101",2,7511,"1",2019,3,FALSE,"HUMALOG MI",70501.3,3121,1960846.62,1932093.19,28753.43
"MCOU","XX","00002751101",2,7511,"1",2019,3,FALSE,"HUMALOG MI",183503.88,9303,5350673.91,5328065.74,22608.17
"FFSU","XX","00002751201",2,7512,"1",2019,3,FALSE,"HUMALOG MI",5550.1,220,153220.66,150505.57,2715.09
"MCOU","XX","00002751201",2,7512,"1",2019,3,FALSE,"HUMALOG MI",13173.1,624,380328.36,378982.74,1345.62
"FFSU","XX","00002751659",2,7516,"59",2019,3,FALSE,"HUMALOG",82981.1,4425,2731543.65,2546010.53,185533.12
"MCOU","XX","00002751659",2,7516,"59",2019,3,FALSE,"HUMALOG",50894.9,3151,1626000.58,1518273.04,107727.54
"MCOU","XX","00002771201",2,7712,"1",2019,3,FALSE,"HUMALOG KW",93,12,6549.26,6546.26,3
"FFSU","XX","00002771227",2,7712,"27",2019,3,FALSE,"HUMALOG KW",23640,1524,1623794.46,1566644.15,57150.31
"MCOU","XX","00002771227",2,7712,"27",2019,3,FALSE,"HUMALOG KW",57758.275,4581,3998977.15,3932785.4,66191.75
"MCOU","XX","00002771401",2,7714,"1",2019,3,FALSE,"HUMALOG KW",339,26,10051.34,10048.34,3
"FFSU","XX","00002771459",2,7714,"59",2019,3,FALSE,"HUMALOG KW",69296,3861,2381292.44,2261467.24,119825.2
"MCOU","XX","00002771459",2,7714,"59",2019,3,FALSE,"HUMALOG KW",98089.1,7083,3327857.34,3166015.17,161842.17
"FFSU","XX","00002803101",2,8031,"1",2019,3,FALSE,"GLUCAGON",23062,14392,6315605.73,5880421.63,435184.1
"MCOU","XX","00002803101",2,8031,"1",2019,3,FALSE,"GLUCAGON",47749,33751,12902380.89,12281545.12,620835.77
"MCOU","XX","00002879701",2,8797,"1",2019,3,FALSE,"HUMALOG MI",501,30,16846.07,16843.07,3
"FFSU","XX","00002879759",2,8797,"59",2019,3,FALSE,"HUMALOG MI",70740.05,3148,2443360.04,2398957.87,44402.17
"MCOU","XX","00002879759",2,8797,"59",2019,3,FALSE,"HUMALOG MI",306653.5,15279,10862647.82,10754046.2,108601.62
"FFSU","XX","00002879859",2,8798,"59",2019,3,FALSE,"HUMALOG MI",9192,360,314110.04,308260.3,5849.74
"MCOU","XX","00002879859",2,8798,"59",2019,3,FALSE,"HUMALOG MI",32676.5,1570,1130101.1,1115310.85,14790.25
"FFSU","XX","00002879901",2,8799,"1",2019,3,FALSE,"HUMALOG KW",1930.5,244,65262.08,65002.03,260.05
"MCOU","XX","00002879901",2,8799,"1",2019,3,FALSE,"HUMALOG KW",2175.48,328,258859.48,256243.53,2615.95
"FFSU","XX","00002879959",2,8799,"59",2019,3,FALSE,"HUMALOG KW",767218.15,44892,26066371.34,25348842.01,717529.33
"MCOU","XX","00002879959",2,8799,"59",2019,3,FALSE,"HUMALOG KW",924449.7,59928,30893603.08,29989109.74,904493.34
"FFSU","XX","00169330312",169,3303,"12",2019,3,FALSE,"NOVOLOG PE",73617,4071,2552156.6,2317998.3,234158.3
"MCOU","XX","00169330312",169,3303,"12",2019,3,FALSE,"NOVOLOG PE",83642.35,5459,2873991.17,2633331.55,240659.62
"FFSU","XX","00169368512",169,3685,"12",2019,3,FALSE,"NOVOLOG MI",51676.4,2293,1513221.67,1493032.51,20189.16
"MCOU","XX","00169368512",169,3685,"12",2019,3,FALSE,"NOVOLOG MI",190256.57,9130,5807924.67,5771231.69,36692.98
"FFSU","XX","00169369619",169,3696,"19",2019,3,FALSE,"NOVOLOG MI",141822.25,6217,5124138.13,5026739.51,97398.62
"MCOU","XX","00169369619",169,3696,"19",2019,3,FALSE,"NOVOLOG MI",400421.6,20045,14826142.67,14656516.68,169625.99
"FFSU","XX","00169633910",169,6339,"10",2019,3,FALSE,"NOVOLOG FL",1152625.8,68299,41562279.55,40391295.73,1170983.82
"MCOU","XX","00169633910",169,6339,"10",2019,3,FALSE,"NOVOLOG FL",1659303.69,107120,61524776.44,60117849.76,1406926.68
"FFSU","XX","00169706515",169,7065,"15",2019,3,FALSE,"GLUCAGEN",2383,1873,654634.81,632696.21,21938.6
"MCOU","XX","00169706515",169,7065,"15",2019,3,FALSE,"GLUCAGEN",2962,2334,836918.82,807135.36,29783.46
"FFSU","XX","00169750111",169,7501,"11",2019,3,FALSE,"NOVOLOG 10",716279.65,31184,19603569.47,18059923.36,1543646.11
"MCOU","XX","00169750111",169,7501,"11",2019,3,FALSE,"NOVOLOG 10",1085863.78,52791,30828679.32,28898188.75,1930490.57
"MCOU","XX","00597005301",597,53,"1",2019,3,FALSE,"",6,12,2452.59,2452.59,0
"FFSU","XX","00597005345",597,53,"45",2019,3,FALSE,"GlucaGen 1",124.5,108,22862.32,20230.13,2632.19
"MCOU","XX","00597005345",597,53,"45",2019,3,FALSE,"GlucaGen 1",313.75,288,54171.67,49388.61,4783.06
"FFSU","XX","00597026010",597,260,"10",2019,3,FALSE,"GlucaGen D",421,367,85289.93,67728.44,17561.49
"MCOU","XX","00597026010",597,260,"10",2019,3,FALSE,"GlucaGen D",1233,1100,256300.14,227317.93,28982.21
"FFSU","XX","63323059303",63323,593,"3",2019,3,FALSE,"Glucagon f",287,78,15592.52,15113.41,479.11
"MCOU","XX","63323059303",63323,593,"3",2019,3,FALSE,"Glucagon f",224,201,38855.94,36013.55,2842.39
"FFSU","XX","63323059403",63323,594,"3",2019,3,FALSE,"Glucagon 1",49,41,8899.39,8383.92,515.47
"MCOU","XX","63323059403",63323,594,"3",2019,3,FALSE,"Glucagon 1",197,180,42054.99,35370.18,6684.81
"MCOU","XX","63323059606",63323,596,"6",2019,3,FALSE,"",31,30,6269.95,6112.94,157.01
"FFSU","XX","63323059613",63323,596,"13",2019,3,FALSE,"Glucagon f",13,11,2577.8,2451.74,126.06
"MCOU","XX","63323059613",63323,596,"13",2019,3,FALSE,"Glucagon f",86,76,10920.88,9976.6,944.28
"MCOU","XX","63323059616",63323,596,"16",2019,3,FALSE,"Glucagon f",42,39,6906.69,6561.38,345.31
"FFSU","XX","00002751001",2,7510,"1",2019,2,FALSE,"HUMALOG",1137982.31,57247,30021731.75,28415052.66,1606679.09
"MCOU","XX","00002751001",2,7510,"1",2019,2,FALSE,"HUMALOG",1494347.817,78888,39503596.26,37917094.99,1586501.27
"FFSU","XX","00002751017",2,7510,"17",2019,2,FALSE,"HUMALOG",32317.767,10378,907189.59,897048.93,10140.66
"MCOU","XX","00002751017",2,7510,"17",2019,2,FALSE,"HUMALOG",25631.45,11656,2036231.17,1851376.68,184854.49
"FFSU","XX","00002751101",2,7511,"1",2019,2,FALSE,"HUMALOG MI",74219,3301,2062556.87,2030852.23,31704.64
"MCOU","XX","00002751101",2,7511,"1",2019,2,FALSE,"HUMALOG MI",188005.72,9662,5477511.46,5460606.33,16905.13
"FFSU","XX","00002751201",2,7512,"1",2019,2,FALSE,"HUMALOG MI",6940,250,192298.75,189584.16,2714.59
"MCOU","XX","00002751201",2,7512,"1",2019,2,FALSE,"HUMALOG MI",14170,660,402244.53,400560.33,1684.2
"FFSU","XX","00002751659",2,7516,"59",2019,2,FALSE,"HUMALOG",80514.25,4307,2647815.74,2438119.1,209696.64
"MCOU","XX","00002751659",2,7516,"59",2019,2,FALSE,"HUMALOG",56947.6,3549,1803901.23,1701548.14,102353.09
"MCOU","XX","00002771201",2,7712,"1",2019,2,FALSE,"HUMALOG KW",63,12,4381.96,4375.31,6.65
"FFSU","XX","00002771227",2,7712,"27",2019,2,FALSE,"HUMALOG KW",24313,1554,1672915.43,1600565.88,72349.55
"MCOU","XX","00002771227",2,7712,"27",2019,2,FALSE,"HUMALOG KW",58812.55,4742,4088910.93,4046891.26,42019.67
"MCOU","XX","00002771401",2,7714,"1",2019,2,FALSE,"HUMALOG KW",300,29,8080.1,8049.84,30.26
"FFSU","XX","00002771459",2,7714,"59",2019,2,FALSE,"HUMALOG KW",49555,2909,1688450.94,1571888.09,116562.85
"MCOU","XX","00002771459",2,7714,"59",2019,2,FALSE,"HUMALOG KW",84067,5905,2853773.53,2719264.37,134509.16
"FFSU","XX","00002803101",2,8031,"1",2019,2,FALSE,"GLUCAGON",17023.501,11009,4632651.44,4274450.35,358201.09
"MCOU","XX","00002803101",2,8031,"1",2019,2,FALSE,"GLUCAGON",35745.5,26194,9672121.52,9242227.76,429893.76
"MCOU","XX","00002879701",2,8797,"1",2019,2,FALSE,"HUMALOG MI",567,34,19583.46,19580.46,3
"FFSU","XX","00002879759",2,8797,"59",2019,2,FALSE,"HUMALOG MI",74142,3249,2554676.52,2495647.12,59029.4
"MCOU","XX","00002879759",2,8797,"59",2019,2,FALSE,"HUMALOG MI",310384.1,15484,11117898.95,10976291.24,141607.71
"FFSU","XX","00002879859",2,8798,"59",2019,2,FALSE,"HUMALOG MI",9294,372,322275.19,317410.64,4864.55
"MCOU","XX","00002879859",2,8798,"59",2019,2,FALSE,"HUMALOG MI",33244,1589,1134192.84,1128143.63,6049.21
"FFSU","XX","00002879901",2,8799,"1",2019,2,FALSE,"HUMALOG KW",2030.45,328,63111.24,62213.7,897.54
"MCOU","XX","00002879901",2,8799,"1",2019,2,FALSE,"HUMALOG KW",2740.7,319,228502.39,226372.66,2129.73
"FFSU","XX","00002879959",2,8799,"59",2019,2,FALSE,"HUMALOG KW",789430.65,46881,27073586.94,26129345.33,944241.61
"MCOU","XX","00002879959",2,8799,"59",2019,2,FALSE,"HUMALOG KW",1065141.9,68848,37723336.74,36819161.02,904175.72
"FFSU","XX","00169330312",169,3303,"12",2019,2,FALSE,"NOVOLOG PE",71424,4018,2470607.75,2200293.93,270313.82
"MCOU","XX","00169330312",169,3303,"12",2019,2,FALSE,"NOVOLOG PE",77829.8,5094,2653015.67,2446907.95,206107.72
"FFSU","XX","00169368512",169,3685,"12",2019,2,FALSE,"NOVOLOG MI",53103,2360,1549203.62,1525559.52,23644.1
"MCOU","XX","00169368512",169,3685,"12",2019,2,FALSE,"NOVOLOG MI",196489.55,9432,5947765.26,5915409.96,32355.3
"FFSU","XX","00169369619",169,3696,"19",2019,2,FALSE,"NOVOLOG MI",141819.05,6188,5139279.44,5018618.04,120661.4
"MCOU","XX","00169369619",169,3696,"19",2019,2,FALSE,"NOVOLOG MI",396857.35,19809,14693979.12,14538916.22,155062.9
"FFSU","XX","00169633910",169,6339,"10",2019,2,FALSE,"NOVOLOG FL",1141268.4,67279,41124761.95,39785552.63,1339209.32
"MCOU","XX","00169633910",169,6339,"10",2019,2,FALSE,"NOVOLOG FL",1568570.75,99228,57737892.14,56412820.94,1325071.2
"FFSU","XX","00169706515",169,7065,"15",2019,2,FALSE,"GLUCAGEN",2059,1664,568443.95,545840.08,22603.87
"MCOU","XX","00169706515",169,7065,"15",2019,2,FALSE,"GLUCAGEN",2415,1969,680895.95,660262.62,20633.33
"FFSU","XX","00169750111",169,7501,"11",2019,2,FALSE,"NOVOLOG 10",708155.848,31262,19395735.18,17592578.71,1803156.47
"MCOU","XX","00169750111",169,7501,"11",2019,2,FALSE,"NOVOLOG 10",1043428.59,51298,29267259.15,27305421.85,1961837.3
"MCOU","XX","00597005301",597,53,"1",2019,2,FALSE,"",18,17,2579.71,2021.9,557.81
"FFSU","XX","00597005345",597,53,"45",2019,2,FALSE,"GlucaGen 1",123,105,38227.13,33086.56,5140.57
"MCOU","XX","00597005345",597,53,"45",2019,2,FALSE,"GlucaGen 1",354,311,60435.3,47616.71,12818.59
"FFSU","XX","00597026010",597,260,"10",2019,2,FALSE,"GlucaGen D",396.4,353,71473.52,59846.5,11627.02
"MCOU","XX","00597026010",597,260,"10",2019,2,FALSE,"GlucaGen D",1191.75,1070,281966.57,187593.96,94372.61
"FFSU","XX","63323059303",63323,593,"3",2019,2,FALSE,"Glucagon f",62,58,10812.02,10435.39,376.63
"MCOU","XX","63323059303",63323,593,"3",2019,2,FALSE,"Glucagon f",218,175,43662.56,32552.45,11110.11
"FFSU","XX","63323059403",63323,594,"3",2019,2,FALSE,"Glucagon 1",47.5,46,6768.1,6496,272.1
"MCOU","XX","63323059403",63323,594,"3",2019,2,FALSE,"Glucagon 1",138,118,18050.25,13029.91,5020.34
"FFSU","XX","63323059611",63323,596,"11",2019,2,FALSE,"Glucagon f",11,11,2161.16,2149.16,12
"MCOU","XX","63323059611",63323,596,"11",2019,2,FALSE,"Glucagon f",20,19,3656.16,3493.77,162.39
"FFSU","XX","63323059613",63323,596,"13",2019,2,FALSE,"Glucagon f",22,20,3144.64,3101.07,43.57
"MCOU","XX","63323059613",63323,596,"13",2019,2,FALSE,"Glucagon f",81,70,16376.38,9083.75,7292.63
"FFSU","XX","63323059616",63323,596,"16",2019,2,FALSE,"Glucagon f",20,11,2627.16,2624.16,3
"MCOU","XX","63323059616",63323,596,"16",2019,2,FALSE,"Glucagon f",31,29,5831.24,4372.28,1458.96
"FFSU","XX","00002751001",2,7510,"1",2019,1,FALSE,"HUMALOG",1165060.71,59572,30835209.1,29345389.41,1489819.69
"MCOU","XX","00002751001",2,7510,"1",2019,1,FALSE,"HUMALOG",1751946.224,93986,45954077.5,44254846.87,1699230.63
"FFSU","XX","00002751017",2,7510,"17",2019,1,FALSE,"HUMALOG",36758.211,11676,1021553.6,1002685.77,18867.83
"MCOU","XX","00002751017",2,7510,"17",2019,1,FALSE,"HUMALOG",28499.24,11675,1553504.47,1123837.28,429667.19
"FFSU","XX","00002751101",2,7511,"1",2019,1,FALSE,"HUMALOG MI",79466.86,3544,2203104.86,2171921.26,31183.6
"MCOU","XX","00002751101",2,7511,"1",2019,1,FALSE,"HUMALOG MI",189818.41,9764,5390561.94,5373302.49,17259.45
"FFSU","XX","00002751201",2,7512,"1",2019,1,FALSE,"HUMALOG MI",7871.05,280,218879.75,217655.28,1224.47
"MCOU","XX","00002751201",2,7512,"1",2019,1,FALSE,"HUMALOG MI",15107.25,726,428322.03,427667.29,654.74
"FFSU","XX","00002751659",2,7516,"59",2019,1,FALSE,"HUMALOG",87360.9,4683,2891845.85,2706659.85,185186
"MCOU","XX","00002751659",2,7516,"59",2019,1,FALSE,"HUMALOG",66531.75,4099,2111767.54,1983110.96,128656.58
"MCOU","XX","00002771201",2,7712,"1",2019,1,FALSE,"HUMALOG KW",66,12,4586.11,4582.46,3.65
"FFSU","XX","00002771227",2,7712,"27",2019,1,FALSE,"HUMALOG KW",22464,1482,1558187.69,1514078.01,44109.68
"MCOU","XX","00002771227",2,7712,"27",2019,1,FALSE,"HUMALOG KW",63426.55,5182,4440768.07,4344325.66,96442.41
"MCOU","XX","00002771401",2,7714,"1",2019,1,FALSE,"HUMALOG KW",366.2,39,9474.41,9329.45,144.96
"FFSU","XX","00002771459",2,7714,"59",2019,1,FALSE,"HUMALOG KW",41815,2486,1435388.11,1334085.83,101302.28
"MCOU","XX","00002771459",2,7714,"59",2019,1,FALSE,"HUMALOG KW",74139.15,5219,2504002.47,2391436.77,112565.7
"FFSU","XX","00002803101",2,8031,"1",2019,1,FALSE,"GLUCAGON",16782.5,10951,4595019.33,4288879.87,306139.46
"MCOU","XX","00002803101",2,8031,"1",2019,1,FALSE,"GLUCAGON",35298,25613,9551163.51,9115830.42,435333.09
"MCOU","XX","00002879701",2,8797,"1",2019,1,FALSE,"HUMALOG MI",667.05,37,22674.86,21284.02,1390.84
"FFSU","XX","00002879759",2,8797,"59",2019,1,FALSE,"HUMALOG MI",79433.5,3585,2728194.9,2678537.19,49657.71
"MCOU","XX","00002879759",2,8797,"59",2019,1,FALSE,"HUMALOG MI",307624.5,15345,10701798.57,10593710.17,108088.4
"FFSU","XX","00002879859",2,8798,"59",2019,1,FALSE,"HUMALOG MI",10581,388,365736.03,360761.28,4974.75
"MCOU","XX","00002879859",2,8798,"59",2019,1,FALSE,"HUMALOG MI",32518,1531,1120439.29,1106783.13,13656.16
"FFSU","XX","00002879901",2,8799,"1",2019,1,FALSE,"HUMALOG KW",1702.2,264,58647.11,57428.72,1218.39
"MCOU","XX","00002879901",2,8799,"1",2019,1,FALSE,"HUMALOG KW",1912.6,285,55817.93,53764.65,2053.28
"FFSU","XX","00002879959",2,8799,"59",2019,1,FALSE,"HUMALOG KW",812812.05,48503,27788875.08,26930476.85,858398.23
"MCOU","XX","00002879959",2,8799,"59",2019,1,FALSE,"HUMALOG KW",1207572.7,77151,40361317.22,39312922.88,1048394.34
"FFSU","XX","00169330312",169,3303,"12",2019,1,FALSE,"NOVOLOG PE",72120.55,4071,2490019.73,2281916.19,208103.54
"MCOU","XX","00169330312",169,3303,"12",2019,1,FALSE,"NOVOLOG PE",81178.05,5208,2775365.12,2565519.56,209845.56
"FFSU","XX","00169368512",169,3685,"12",2019,1,FALSE,"NOVOLOG MI",58824.05,2713,1719539.6,1695824.32,23715.28
"MCOU","XX","00169368512",169,3685,"12",2019,1,FALSE,"NOVOLOG MI",205958.35,9902,6126090.87,6087777.63,38313.24
"FFSU","XX","00169369619",169,3696,"19",2019,1,FALSE,"NOVOLOG MI",153665.85,6896,5544388,5440252.29,104135.71
"MCOU","XX","00169369619",169,3696,"19",2019,1,FALSE,"NOVOLOG MI",389217.3,19359,14283349.06,14124859.63,158489.43
"FFSU","XX","00169633910",169,6339,"10",2019,1,FALSE,"NOVOLOG FL",1177195.9,70064,42371001.8,41093914.44,1277087.36
"MCOU","XX","00169633910",169,6339,"10",2019,1,FALSE,"NOVOLOG FL",1499401.6,94436,54568192.54,53207184.98,1361007.56
"FFSU","XX","00169706515",169,7065,"15",2019,1,FALSE,"GLUCAGEN",2273,1830,617993.62,598438.32,19555.3
"MCOU","XX","00169706515",169,7065,"15",2019,1,FALSE,"GLUCAGEN",2400,1921,679110.31,653043.37,26066.94
"FFSU","XX","00169750111",169,7501,"11",2019,1,FALSE,"NOVOLOG 10",731858.48,33065,20182032.93,18579763.39,1602269.54
"MCOU","XX","00169750111",169,7501,"11",2019,1,FALSE,"NOVOLOG 10",1055936.93,53472,29617130.18,27635975.67,1981154.51
"FFSU","XX","00597005345",597,53,"45",2019,1,FALSE,"GlucaGen 1",94.5,84,19603.14,15836.06,3767.08
"MCOU","XX","00597005345",597,53,"45",2019,1,FALSE,"GlucaGen 1",299,260,52952.56,36279.34,16673.22
"FFSU","XX","00597026010",597,260,"10",2019,1,FALSE,"GlucaGen D",348.001,295,67748.93,49875.3,17873.63
"MCOU","XX","00597026010",597,260,"10",2019,1,FALSE,"GlucaGen D",1125.45,1004,290084.38,151967.94,138116.44
"FFSU","XX","63323059303",63323,593,"3",2019,1,FALSE,"Glucagon f",69.8,62,10983.9,10469.74,514.16
"MCOU","XX","63323059303",63323,593,"3",2019,1,FALSE,"Glucagon f",157.5,146,39648.26,25710.75,13937.51
"FFSU","XX","63323059403",63323,594,"3",2019,1,FALSE,"Glucagon 1",45,43,8554.04,7794.89,759.15
"MCOU","XX","63323059403",63323,594,"3",2019,1,FALSE,"Glucagon 1",100,94,15872.12,12659.53,3212.59
"MCOU","XX","63323059606",63323,596,"6",2019,1,FALSE,"",12,12,1824.16,1824.16,0
"FFSU","XX","63323059613",63323,596,"13",2019,1,FALSE,"Glucagon f",19,17,3097.49,3091.54,5.95
"MCOU","XX","63323059613",63323,596,"13",2019,1,FALSE,"Glucagon f",74,72,15400.15,10791.52,4608.63
"MCOU","XX","63323059616",63323,596,"16",2019,1,FALSE,"Glucagon f",17,16,3594.01,3594.01,0
"FFSU","XX","00002614511",2,6145,"11",2020,4,FALSE,"BAQSIMI",2867,1687,786062.27,738291.67,47770.6
"MCOU","XX","00002614511",2,6145,"11",2020,4,FALSE,"BAQSIMI",4363,2972,1138084.24,1091555.37,46528.87
"FFSU","XX","00002614527",2,6145,"27",2020,4,FALSE,"BAQSIMI",3726,1767,1028733.31,943813.13,84920.18
"MCOU","XX","00002614527",2,6145,"27",2020,4,FALSE,"BAQSIMI",6913,3432,1834404.9,1702025.67,132379.23
"FFSU","XX","00002751001",2,7510,"1",2020,4,FALSE,"HUMALOG",902486.36,39195,23596128.75,22290380.66,1305748.09
"MCOU","XX","00002751001",2,7510,"1",2020,4,FALSE,"HUMALOG",1366683.003,63227,34231856.57,32878032.62,1353823.95
"FFSU","XX","00002751017",2,7510,"17",2020,4,FALSE,"HUMALOG",17252.995,5573,475837.35,470903.14,4934.21
"MCOU","XX","00002751017",2,7510,"17",2020,4,FALSE,"HUMALOG",18872.477,8214,1614977.05,1481459.78,133517.27
"FFSU","XX","00002751101",2,7511,"1",2020,4,FALSE,"HUMALOG MI",54001.75,2192,1493037.37,1478694.23,14343.14
"MCOU","XX","00002751101",2,7511,"1",2020,4,FALSE,"HUMALOG MI",163883.38,7644,4623704.48,4609962.71,13741.77
"FFSU","XX","00002751201",2,7512,"1",2020,4,FALSE,"HUMALOG MI",5001.5,182,138290.66,138203.16,87.5
"MCOU","XX","00002751201",2,7512,"1",2020,4,FALSE,"HUMALOG MI",11001.5,503,307662.68,306057.61,1605.07
"FFSU","XX","00002751659",2,7516,"59",2020,4,FALSE,"HUMALOG",65694,3076,2141710.48,2000990.58,140719.9
"MCOU","XX","00002751659",2,7516,"59",2020,4,FALSE,"HUMALOG",60081.3,3173,1940915.1,1821188.21,119726.89
"FFSU","XX","00002771227",2,7712,"27",2020,4,FALSE,"HUMALOG KW",31206,1841,2125845.73,2079339.2,46506.53
"MCOU","XX","00002771227",2,7712,"27",2020,4,FALSE,"HUMALOG KW",81301.95,5354,5631530.49,5560513.89,71016.6
"MCOU","XX","00002771401",2,7714,"1",2020,4,FALSE,"HUMALOG KW",222,18,7493.7,7457.46,36.24
"FFSU","XX","00002771459",2,7714,"59",2020,4,FALSE,"HUMALOG KW",88928,4801,3008320.13,2846587.38,161732.75
"MCOU","XX","00002771459",2,7714,"59",2020,4,FALSE,"HUMALOG KW",107205.05,6961,3558963.32,3391323.03,167640.29
"FFSU","XX","00002803101",2,8031,"1",2020,4,FALSE,"GLUCAGON",11652,7745,3227949.82,3044249.62,183700.2
"MCOU","XX","00002803101",2,8031,"1",2020,4,FALSE,"GLUCAGON",27546.4,20304,7407454.65,7207296.31,200158.34
"MCOU","XX","00002879701",2,8797,"1",2020,4,FALSE,"HUMALOG MI",306,17,10416.33,10416.33,0
"FFSU","XX","00002879759",2,8797,"59",2020,4,FALSE,"HUMALOG MI",68739,2679,2367265.35,2317883.59,49381.76
"MCOU","XX","00002879759",2,8797,"59",2020,4,FALSE,"HUMALOG MI",210498.18,9577,7270734.21,7237337.52,33396.69
"FFSU","XX","00002879859",2,8798,"59",2020,4,FALSE,"HUMALOG MI",8181,333,282865.55,275764.76,7100.79
"MCOU","XX","00002879859",2,8798,"59",2020,4,FALSE,"HUMALOG MI",36120,1553,1234245.84,1232168.09,2077.75
"FFSU","XX","00002879901",2,8799,"1",2020,4,FALSE,"HUMALOG KW",1311.3,198,43355.49,42507.01,848.48
"MCOU","XX","00002879901",2,8799,"1",2020,4,FALSE,"HUMALOG KW",1885.75,274,223339.21,222125.34,1213.87
"FFSU","XX","00002879959",2,8799,"59",2020,4,FALSE,"HUMALOG KW",787982.54,39638,26798600.58,25952295.31,846305.27
"MCOU","XX","00002879959",2,8799,"59",2020,4,FALSE,"HUMALOG KW",1026198.19,57842,33392011.85,32755099.33,636912.52
"FFSU","XX","00169330312",169,3303,"12",2020,4,FALSE,"NOVOLOG PE",63369.7,3298,2264528.69,2042214.06,222314.63
